shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
10807,10807,2024-10-09,UPS,TRK211522,2024-10-17,Pending
10808,10808,2024-06-03,DHL,TRK609218,2024-06-07,Delivered
10809,10809,2024-02-19,FedEx,TRK451752,2024-02-24,Shipped
10810,10810,2024-01-28,UPS,TRK086851,2024-02-01,Pending
10811,10811,2024-10-18,DHL,TRK388876,2024-10-19,Pending
10812,10812,2024-09-08,FedEx,TRK379307,2024-09-14,Pending
10813,10813,2024-03-30,UPS,TRK510681,2024-04-04,Shipped
10814,10814,2024-06-22,DHL,TRK743675,2024-06-24,Shipped
10815,10815,2024-07-19,FedEx,TRK404729,2024-07-23,Shipped
10816,10816,2024-08-09,UPS,TRK098006,2024-08-12,Delivered
10817,10817,2024-07-06,DHL,TRK353309,2024-07-09,Shipped
10818,10818,2024-10-30,FedEx,TRK605808,2024-11-04,Shipped
10819,10819,2024-02-27,UPS,TRK588182,2024-02-29,Pending
10820,10820,2024-10-14,DHL,TRK048769,2024-10-16,Shipped
10935,10935,2024-01-23,FedEx,TRK173483,2024-01-25,Shipped
10821,10821,2024-09-10,FedEx,TRK941151,2024-09-16,Delivered
10822,10822,2024-10-19,UPS,TRK318207,2024-10-20,Shipped
10823,10823,2024-06-27,DHL,TRK272919,2024-07-05,Delivered
10824,10824,2024-01-27,FedEx,TRK323262,2024-01-31,Shipped
10825,10825,2024-02-03,UPS,TRK238365,2024-02-09,Delivered
10826,10826,2024-01-19,DHL,TRK790541,2024-01-25,Delivered
10827,10827,2023-11-12,FedEx,TRK746756,2023-11-15,Pending
10828,10828,2024-10-26,UPS,TRK451972,2024-10-29,Pending
10829,10829,2024-08-13,DHL,TRK352578,2024-08-18,Shipped
10830,10830,2024-05-14,FedEx,TRK167316,2024-05-22,Delivered
10831,10831,2024-05-12,UPS,TRK878050,2024-05-15,Delivered
10832,10832,2024-05-23,DHL,TRK668698,2024-05-26,Pending
10833,10833,2023-12-30,FedEx,TRK491979,2024-01-03,Delivered
10834,10834,2024-07-06,UPS,TRK370508,2024-07-10,Cancelled
10835,10835,2024-05-30,DHL,TRK643545,2024-05-31,Shipped
10836,10836,2024-03-09,FedEx,TRK206993,2024-03-12,Delivered
10837,10837,2024-02-05,UPS,TRK032920,2024-02-12,Delivered
10838,10838,2024-04-19,DHL,TRK883562,2024-04-26,Shipped
10839,10839,2024-10-09,FedEx,TRK622401,2024-10-13,Delivered
10840,10840,2024-07-14,UPS,TRK090545,2024-07-18,Pending
10841,10841,2024-02-16,DHL,TRK520128,2024-02-18,Delivered
10842,10842,2024-02-27,FedEx,TRK506244,2024-02-28,Delivered
10843,10843,2024-08-23,UPS,TRK281634,2024-08-27,Pending
10844,10844,2023-11-25,DHL,TRK049806,2023-11-29,Pending
10845,10845,2024-07-25,FedEx,TRK685610,2024-07-28,Pending
10846,10846,2024-10-17,UPS,TRK439528,2024-10-18,Pending
10847,10847,2024-05-28,DHL,TRK729180,2024-06-02,Delivered
10848,10848,2024-02-16,FedEx,TRK313512,2024-02-23,Pending
10849,10849,2024-02-07,UPS,TRK145931,2024-02-09,Shipped
10850,10850,2024-09-14,DHL,TRK626238,2024-09-16,Pending
10851,10851,2024-10-05,FedEx,TRK323629,2024-10-06,Pending
10852,10852,2024-04-18,UPS,TRK992840,2024-04-25,Pending
10853,10853,2024-06-22,DHL,TRK200919,2024-06-29,Shipped
10854,10854,2024-08-26,FedEx,TRK237511,2024-08-28,Pending
10855,10855,2024-05-02,UPS,TRK850207,2024-05-03,Delivered
10856,10856,2024-11-05,DHL,TRK956127,2024-11-10,Shipped
10857,10857,2024-05-17,FedEx,TRK447941,2024-05-20,Pending
10858,10858,2024-05-19,UPS,TRK984501,2024-05-23,Delivered
10859,10859,2023-12-07,DHL,TRK875669,2023-12-10,Pending
10860,10860,2024-04-10,FedEx,TRK153349,2024-04-17,Pending
10861,10861,2024-09-10,UPS,TRK317750,2024-09-16,Delivered
10862,10862,2024-10-28,DHL,TRK828216,2024-10-31,Pending
10863,10863,2024-01-31,FedEx,TRK798610,2024-02-05,Cancelled
10864,10864,2024-10-26,UPS,TRK608553,2024-11-01,Shipped
10865,10865,2024-10-23,DHL,TRK466447,2024-10-27,Pending
10866,10866,2024-02-01,FedEx,TRK508400,2024-02-05,Shipped
10867,10867,2024-10-13,UPS,TRK010280,2024-10-18,Shipped
10868,10868,2024-06-06,DHL,TRK475465,2024-06-09,Shipped
10869,10869,2024-10-12,FedEx,TRK370077,2024-10-13,Delivered
10870,10870,2024-04-10,UPS,TRK686283,2024-04-13,Delivered
10871,10871,2024-09-03,DHL,TRK320044,2024-09-07,Shipped
10872,10872,2024-01-03,FedEx,TRK467373,2024-01-04,Shipped
10873,10873,2024-09-12,UPS,TRK615345,2024-09-20,Delivered
10874,10874,2024-10-24,DHL,TRK231406,2024-11-01,Delivered
10875,10875,2024-10-22,FedEx,TRK318640,2024-10-26,Shipped
10876,10876,2024-05-17,UPS,TRK018624,2024-05-21,Shipped
10877,10877,2024-10-30,DHL,TRK815849,2024-11-05,Shipped
10878,10878,2024-05-27,FedEx,TRK756280,2024-06-03,Shipped
10879,10879,2024-03-20,UPS,TRK747377,2024-03-24,Shipped
10880,10880,2024-07-29,DHL,TRK163859,2024-08-03,Cancelled
10881,10881,2024-03-20,FedEx,TRK888343,2024-03-24,Pending
10882,10882,2024-01-29,UPS,TRK804817,2024-01-30,Shipped
10883,10883,2024-08-29,DHL,TRK477074,2024-09-06,Delivered
10884,10884,2023-12-21,FedEx,TRK699065,2023-12-24,Pending
10885,10885,2023-12-03,UPS,TRK373215,2023-12-10,Shipped
10886,10886,2024-07-23,DHL,TRK614266,2024-07-28,Delivered
10887,10887,2024-08-29,FedEx,TRK382418,2024-09-05,Shipped
10888,10888,2024-01-03,UPS,TRK268104,2024-01-10,Delivered
10889,10889,2024-05-07,DHL,TRK864739,2024-05-10,Delivered
10890,10890,2024-08-26,FedEx,TRK215408,2024-09-01,Delivered
10891,10891,2023-12-17,UPS,TRK836372,2023-12-22,Delivered
10892,10892,2024-09-13,DHL,TRK208083,2024-09-16,Delivered
10893,10893,2023-11-14,FedEx,TRK725686,2023-11-22,Delivered
10894,10894,2024-04-22,UPS,TRK346841,2024-04-27,Delivered
10895,10895,2024-06-17,DHL,TRK800197,2024-06-22,Delivered
10896,10896,2024-06-29,FedEx,TRK382513,2024-07-05,Pending
10897,10897,2024-02-09,UPS,TRK956249,2024-02-16,Delivered
10898,10898,2024-07-28,DHL,TRK636382,2024-08-01,Delivered
10899,10899,2024-01-02,FedEx,TRK596357,2024-01-03,Delivered
10900,10900,2024-03-20,UPS,TRK689788,2024-03-24,Shipped
10901,10901,2024-08-17,DHL,TRK095718,2024-08-24,Cancelled
10902,10902,2024-01-31,FedEx,TRK087617,2024-02-03,Pending
10903,10903,2024-06-10,UPS,TRK618705,2024-06-13,Shipped
10904,10904,2024-09-17,DHL,TRK837044,2024-09-23,Shipped
10905,10905,2023-11-17,FedEx,TRK702803,2023-11-20,Shipped
10906,10906,2023-12-03,UPS,TRK810910,2023-12-07,Shipped
10907,10907,2024-07-13,DHL,TRK916751,2024-07-19,Shipped
10908,10908,2024-07-08,FedEx,TRK408901,2024-07-15,Pending
10909,10909,2023-11-14,UPS,TRK968416,2023-11-20,Shipped
10910,10910,2023-12-21,DHL,TRK058402,2023-12-28,Delivered
10911,10911,2023-12-29,FedEx,TRK715103,2024-01-01,Delivered
10912,10912,2024-01-08,UPS,TRK453642,2024-01-15,Delivered
10913,10913,2024-09-18,DHL,TRK816094,2024-09-26,Pending
10914,10914,2024-05-26,FedEx,TRK363283,2024-05-31,Shipped
10915,10915,2024-06-29,UPS,TRK543718,2024-07-06,Pending
10916,10916,2024-09-14,DHL,TRK938808,2024-09-19,Shipped
10917,10917,2024-06-08,FedEx,TRK603655,2024-06-14,Delivered
10918,10918,2024-07-13,UPS,TRK357562,2024-07-20,Cancelled
10919,10919,2024-02-08,DHL,TRK080379,2024-02-10,Delivered
10920,10920,2024-10-31,FedEx,TRK007433,2024-11-04,Delivered
10921,10921,2024-04-13,UPS,TRK620740,2024-04-18,Shipped
10922,10922,2024-10-30,DHL,TRK989014,2024-11-03,Delivered
10923,10923,2024-03-19,FedEx,TRK280072,2024-03-23,Cancelled
10924,10924,2024-08-20,UPS,TRK416960,2024-08-22,Delivered
10925,10925,2024-01-31,DHL,TRK867342,2024-02-03,Delivered
10926,10926,2023-11-09,FedEx,TRK341042,2023-11-17,Delivered
10927,10927,2024-10-05,UPS,TRK217876,2024-10-10,Delivered
10928,10928,2023-11-25,DHL,TRK809878,2023-11-26,Shipped
10929,10929,2024-05-07,FedEx,TRK264811,2024-05-11,Shipped
10930,10930,2024-05-08,UPS,TRK093109,2024-05-14,Pending
10931,10931,2024-05-05,DHL,TRK933469,2024-05-11,Shipped
10932,10932,2024-02-16,FedEx,TRK480207,2024-02-20,Pending
10933,10933,2024-04-08,UPS,TRK414730,2024-04-09,Delivered
10934,10934,2024-03-17,DHL,TRK330034,2024-03-24,Shipped
10936,10936,2024-10-03,UPS,TRK891077,2024-10-08,Shipped
10937,10937,2023-12-28,DHL,TRK390778,2024-01-02,Pending
10938,10938,2024-09-27,FedEx,TRK926345,2024-10-05,Delivered
10939,10939,2024-01-19,UPS,TRK405522,2024-01-24,Pending
10940,10940,2024-08-18,DHL,TRK739848,2024-08-23,Delivered
10941,10941,2024-03-01,FedEx,TRK598842,2024-03-06,Delivered
10942,10942,2024-01-18,UPS,TRK380320,2024-01-25,Shipped
10943,10943,2024-01-10,DHL,TRK680404,2024-01-16,Delivered
10944,10944,2024-02-24,FedEx,TRK720060,2024-02-26,Delivered
10945,10945,2024-09-21,UPS,TRK234456,2024-09-25,Shipped
10946,10946,2024-04-03,DHL,TRK463693,2024-04-04,Pending
10947,10947,2024-06-03,FedEx,TRK591663,2024-06-07,Delivered
10948,10948,2024-04-04,UPS,TRK759183,2024-04-10,Pending
10949,10949,2024-04-22,DHL,TRK725721,2024-04-25,Pending
10950,10950,2023-11-09,FedEx,TRK721432,2023-11-13,Cancelled
10951,10951,2024-08-09,UPS,TRK133291,2024-08-14,Shipped
10952,10952,2024-10-27,DHL,TRK188974,2024-11-02,Shipped
10953,10953,2024-05-16,FedEx,TRK080231,2024-05-23,Delivered
10954,10954,2024-06-07,UPS,TRK850273,2024-06-12,Shipped
10955,10955,2023-12-10,DHL,TRK208304,2023-12-15,Delivered
10956,10956,2024-06-10,FedEx,TRK413094,2024-06-17,Pending
10957,10957,2024-06-04,UPS,TRK986804,2024-06-09,Cancelled
10958,10958,2024-05-09,DHL,TRK984582,2024-05-13,Delivered
10959,10959,2024-02-18,FedEx,TRK846785,2024-02-25,Shipped
10960,10960,2024-05-05,UPS,TRK280075,2024-05-09,Shipped
10961,10961,2024-06-28,DHL,TRK837764,2024-07-01,Cancelled
10962,10962,2024-07-24,FedEx,TRK465967,2024-07-27,Pending
10963,10963,2024-02-01,UPS,TRK144467,2024-02-03,Delivered
10964,10964,2024-02-15,DHL,TRK612649,2024-02-20,Delivered
10965,10965,2024-10-29,FedEx,TRK004687,2024-11-04,Shipped
10966,10966,2024-09-15,UPS,TRK863566,2024-09-21,Shipped
10967,10967,2023-12-28,DHL,TRK868869,2024-01-01,Delivered
10968,10968,2023-11-11,FedEx,TRK464012,2023-11-19,Shipped
10969,10969,2023-11-08,UPS,TRK649768,2023-11-13,Shipped
10970,10970,2024-10-24,DHL,TRK413069,2024-10-26,Pending
10971,10971,2024-07-19,FedEx,TRK438431,2024-07-25,Pending
10972,10972,2024-06-11,UPS,TRK736880,2024-06-16,Shipped
10973,10973,2024-10-07,DHL,TRK800975,2024-10-11,Delivered
10974,10974,2024-03-04,FedEx,TRK827378,2024-03-08,Shipped
10975,10975,2024-02-02,UPS,TRK179939,2024-02-03,Pending
10976,10976,2023-11-20,DHL,TRK154489,2023-11-28,Pending
10977,10977,2024-05-21,FedEx,TRK390228,2024-05-24,Shipped
10978,10978,2024-06-25,UPS,TRK452123,2024-06-28,Delivered
10979,10979,2023-12-28,DHL,TRK403582,2023-12-31,Delivered
10980,10980,2024-04-20,FedEx,TRK017962,2024-04-24,Delivered
10981,10981,2024-06-16,UPS,TRK822784,2024-06-20,Shipped
10982,10982,2024-06-13,DHL,TRK942480,2024-06-20,Pending
10983,10983,2024-07-10,FedEx,TRK516162,2024-07-17,Pending
10984,10984,2024-01-10,UPS,TRK811858,2024-01-12,Shipped
10985,10985,2024-04-24,DHL,TRK077942,2024-04-30,Shipped
10986,10986,2024-05-28,FedEx,TRK602589,2024-05-29,Shipped
10987,10987,2024-11-04,UPS,TRK476381,2024-11-09,Shipped
10988,10988,2024-02-18,DHL,TRK891804,2024-02-23,Pending
10989,10989,2024-01-24,FedEx,TRK942684,2024-01-25,Pending
10990,10990,2024-06-07,UPS,TRK562715,2024-06-14,Delivered
10991,10991,2024-07-17,DHL,TRK660640,2024-07-19,Shipped
10992,10992,2024-07-22,FedEx,TRK958053,2024-07-26,Shipped
10993,10993,2024-04-22,UPS,TRK132827,2024-04-24,Shipped
10994,10994,2023-11-15,DHL,TRK419465,2023-11-17,Pending
10995,10995,2024-01-10,FedEx,TRK743591,2024-01-11,Delivered
10996,10996,2023-11-18,UPS,TRK050754,2023-11-20,Delivered
10997,10997,2023-12-05,DHL,TRK086519,2023-12-10,Delivered
10998,10998,2024-06-01,FedEx,TRK338448,2024-06-05,Shipped
10999,10999,2024-01-29,UPS,TRK076074,2024-02-05,Shipped
11000,11000,2024-02-11,DHL,TRK382223,2024-02-18,Pending
11001,11001,2024-07-25,FedEx,TRK783346,2024-07-26,Shipped
11002,11002,2024-10-07,UPS,TRK578749,2024-10-10,Cancelled
11003,11003,2024-06-11,DHL,TRK968155,2024-06-13,Delivered
11004,11004,2024-04-20,FedEx,TRK264318,2024-04-25,Shipped
11005,11005,2024-06-20,UPS,TRK624333,2024-06-26,Shipped
11006,11006,2024-03-08,DHL,TRK263340,2024-03-14,Pending
11007,11007,2024-04-22,FedEx,TRK158569,2024-04-29,Shipped
11008,11008,2024-04-19,UPS,TRK204673,2024-04-25,Shipped
11009,11009,2023-12-27,DHL,TRK891845,2024-01-03,Pending
11010,11010,2023-11-10,FedEx,TRK244199,2023-11-17,Delivered
11011,11011,2024-09-09,UPS,TRK267152,2024-09-10,Pending
11012,11012,2024-03-05,DHL,TRK831971,2024-03-11,Delivered
11013,11013,2024-01-15,FedEx,TRK973843,2024-01-20,Shipped
11014,11014,2024-07-22,UPS,TRK814232,2024-07-26,Delivered
11015,11015,2024-01-16,DHL,TRK939515,2024-01-24,Shipped
11016,11016,2024-05-17,FedEx,TRK989008,2024-05-23,Pending
11017,11017,2024-08-27,UPS,TRK800884,2024-08-29,Cancelled
11018,11018,2024-05-04,DHL,TRK408975,2024-05-12,Cancelled
11019,11019,2024-10-06,FedEx,TRK336509,2024-10-13,Pending
11020,11020,2024-08-17,UPS,TRK561845,2024-08-22,Shipped
11021,11021,2024-02-26,DHL,TRK502460,2024-03-03,Shipped
11022,11022,2024-04-30,FedEx,TRK167781,2024-05-07,Shipped
11023,11023,2024-02-22,UPS,TRK955339,2024-02-29,Delivered
11024,11024,2023-11-20,DHL,TRK179517,2023-11-27,Delivered
11025,11025,2024-03-04,FedEx,TRK017052,2024-03-08,Cancelled
11026,11026,2023-12-11,UPS,TRK863137,2023-12-12,Shipped
11027,11027,2024-07-24,DHL,TRK920099,2024-07-29,Pending
11028,11028,2024-07-11,FedEx,TRK180191,2024-07-15,Pending
11029,11029,2024-09-09,UPS,TRK669649,2024-09-13,Shipped
11030,11030,2024-02-17,DHL,TRK982585,2024-02-20,Shipped
11031,11031,2024-05-31,FedEx,TRK301899,2024-06-04,Cancelled
11032,11032,2024-10-26,UPS,TRK024871,2024-11-01,Shipped
11033,11033,2023-12-22,DHL,TRK896615,2023-12-28,Shipped
11034,11034,2024-01-21,FedEx,TRK910620,2024-01-27,Delivered
11035,11035,2024-05-04,UPS,TRK280679,2024-05-10,Delivered
11036,11036,2024-06-19,DHL,TRK997632,2024-06-24,Delivered
11037,11037,2024-10-10,FedEx,TRK785759,2024-10-16,Shipped
11038,11038,2024-01-07,UPS,TRK890341,2024-01-11,Delivered
11039,11039,2024-05-31,DHL,TRK292151,2024-06-02,Shipped
11040,11040,2024-10-31,FedEx,TRK992722,2024-11-03,Pending
11041,11041,2024-10-11,UPS,TRK236353,2024-10-17,Cancelled
11042,11042,2024-07-04,DHL,TRK695366,2024-07-08,Delivered
11043,11043,2023-11-16,FedEx,TRK827230,2023-11-20,Delivered
11044,11044,2023-12-10,UPS,TRK738002,2023-12-12,Pending
11045,11045,2024-04-22,DHL,TRK292145,2024-04-29,Shipped
11046,11046,2024-06-19,FedEx,TRK327448,2024-06-21,Delivered
11047,11047,2023-11-21,UPS,TRK114528,2023-11-22,Shipped
11048,11048,2024-07-02,DHL,TRK104955,2024-07-04,Shipped
11049,11049,2024-01-17,FedEx,TRK096003,2024-01-23,Shipped
11050,11050,2024-03-20,UPS,TRK197003,2024-03-27,Delivered
11051,11051,2024-07-14,DHL,TRK847626,2024-07-15,Pending
11052,11052,2024-03-23,FedEx,TRK523772,2024-03-29,Pending
11053,11053,2024-07-25,UPS,TRK043147,2024-07-28,Shipped
11054,11054,2024-01-22,DHL,TRK003682,2024-01-26,Pending
11055,11055,2024-06-22,FedEx,TRK786057,2024-06-26,Delivered
11056,11056,2024-07-31,UPS,TRK564739,2024-08-04,Shipped
11057,11057,2024-05-11,DHL,TRK510935,2024-05-19,Shipped
11058,11058,2024-01-01,FedEx,TRK422665,2024-01-02,Shipped
11059,11059,2024-03-09,UPS,TRK580189,2024-03-12,Pending
11060,11060,2024-05-23,DHL,TRK440303,2024-05-25,Delivered
11061,11061,2024-01-13,FedEx,TRK161686,2024-01-14,Pending
11062,11062,2024-08-18,UPS,TRK515667,2024-08-22,Delivered
11063,11063,2024-06-25,DHL,TRK583438,2024-06-28,Pending
11064,11064,2023-12-26,FedEx,TRK784085,2023-12-30,Shipped
11065,11065,2024-09-14,UPS,TRK614199,2024-09-20,Pending
11066,11066,2024-08-28,DHL,TRK901448,2024-08-30,Shipped
11067,11067,2024-10-13,FedEx,TRK694199,2024-10-18,Shipped
11068,11068,2024-03-07,UPS,TRK642856,2024-03-14,Pending
11069,11069,2024-05-30,DHL,TRK347654,2024-06-06,Shipped
11070,11070,2024-03-12,FedEx,TRK799647,2024-03-14,Pending
11071,11071,2024-07-12,UPS,TRK566395,2024-07-13,Shipped
11072,11072,2024-09-23,DHL,TRK998029,2024-09-28,Pending
11073,11073,2024-06-30,FedEx,TRK092527,2024-07-05,Shipped
11074,11074,2023-12-16,UPS,TRK795484,2023-12-22,Pending
11075,11075,2024-08-17,DHL,TRK001213,2024-08-22,Delivered
11076,11076,2024-05-25,FedEx,TRK685255,2024-05-30,Cancelled
11077,11077,2024-04-29,UPS,TRK146604,2024-04-30,Delivered
11078,11078,2024-05-21,DHL,TRK771723,2024-05-24,Pending
11079,11079,2024-07-02,FedEx,TRK411044,2024-07-05,Pending
11080,11080,2024-04-19,UPS,TRK599619,2024-04-27,Shipped
11081,11081,2024-09-08,DHL,TRK858780,2024-09-13,Shipped
11082,11082,2024-08-25,FedEx,TRK327843,2024-08-27,Shipped
11083,11083,2024-09-28,UPS,TRK566886,2024-10-05,Shipped
11084,11084,2024-10-27,DHL,TRK955273,2024-11-04,Shipped
11085,11085,2024-01-10,FedEx,TRK183764,2024-01-14,Shipped
11086,11086,2024-01-26,UPS,TRK120422,2024-01-29,Pending
11087,11087,2024-05-09,DHL,TRK148482,2024-05-15,Pending
11088,11088,2024-05-23,FedEx,TRK628297,2024-05-27,Pending
11089,11089,2024-10-27,UPS,TRK726206,2024-10-29,Shipped
11090,11090,2024-10-14,DHL,TRK020520,2024-10-16,Shipped
11091,11091,2024-09-22,FedEx,TRK504242,2024-09-26,Delivered
11092,11092,2024-04-07,UPS,TRK789468,2024-04-11,Delivered
11093,11093,2024-09-08,DHL,TRK850743,2024-09-13,Pending
11094,11094,2024-06-16,FedEx,TRK491710,2024-06-23,Shipped
11095,11095,2024-02-08,UPS,TRK494960,2024-02-11,Shipped
11096,11096,2024-01-20,DHL,TRK483126,2024-01-25,Pending
11097,11097,2023-11-19,FedEx,TRK396559,2023-11-25,Delivered
11098,11098,2024-02-20,UPS,TRK723860,2024-02-28,Shipped
11099,11099,2023-12-26,DHL,TRK864530,2024-01-02,Pending
11100,11100,2024-05-09,FedEx,TRK566332,2024-05-11,Delivered
11101,11101,2024-07-26,UPS,TRK761494,2024-07-27,Delivered
11102,11102,2024-07-13,DHL,TRK386742,2024-07-20,Shipped
11103,11103,2024-06-03,FedEx,TRK040332,2024-06-05,Shipped
11104,11104,2023-12-16,UPS,TRK912221,2023-12-18,Delivered
11105,11105,2024-03-28,DHL,TRK218208,2024-03-30,Shipped
11106,11106,2024-03-15,FedEx,TRK700953,2024-03-22,Pending
11107,11107,2024-01-31,UPS,TRK076435,2024-02-06,Delivered
11108,11108,2024-04-02,DHL,TRK623096,2024-04-03,Pending
11109,11109,2024-02-27,FedEx,TRK960050,2024-03-05,Delivered
11110,11110,2024-06-29,UPS,TRK011108,2024-07-03,Pending
11111,11111,2024-08-22,DHL,TRK098301,2024-08-26,Shipped
11112,11112,2024-10-22,FedEx,TRK165413,2024-10-29,Shipped
11113,11113,2024-06-21,UPS,TRK196415,2024-06-24,Shipped
11114,11114,2024-08-31,DHL,TRK683338,2024-09-04,Delivered
11115,11115,2024-10-14,FedEx,TRK863118,2024-10-16,Delivered
11116,11116,2024-10-28,UPS,TRK208861,2024-11-02,Delivered
11117,11117,2024-08-04,DHL,TRK321974,2024-08-06,Shipped
11118,11118,2023-12-04,FedEx,TRK201229,2023-12-07,Shipped
11119,11119,2024-01-21,UPS,TRK310145,2024-01-24,Delivered
11120,11120,2023-12-11,DHL,TRK745310,2023-12-14,Shipped
11121,11121,2024-01-24,FedEx,TRK081088,2024-01-29,Delivered
11122,11122,2024-01-05,UPS,TRK769919,2024-01-13,Shipped
11123,11123,2024-10-16,DHL,TRK300530,2024-10-22,Shipped
11124,11124,2024-05-03,FedEx,TRK466937,2024-05-05,Shipped
11125,11125,2024-01-12,UPS,TRK745074,2024-01-20,Cancelled
11126,11126,2024-04-11,DHL,TRK765129,2024-04-17,Shipped
11127,11127,2024-02-15,FedEx,TRK233320,2024-02-17,Delivered
11128,11128,2024-08-31,UPS,TRK254071,2024-09-06,Pending
11129,11129,2024-05-04,DHL,TRK288605,2024-05-10,Pending
11130,11130,2024-03-15,FedEx,TRK110769,2024-03-21,Cancelled
11131,11131,2024-06-15,UPS,TRK361556,2024-06-17,Pending
11132,11132,2024-05-08,DHL,TRK224577,2024-05-11,Delivered
11133,11133,2024-10-20,FedEx,TRK650426,2024-10-21,Delivered
11134,11134,2024-02-06,UPS,TRK480655,2024-02-11,Pending
11135,11135,2024-09-28,DHL,TRK221807,2024-10-03,Delivered
11136,11136,2024-03-31,FedEx,TRK378321,2024-04-02,Delivered
11137,11137,2024-05-06,UPS,TRK573226,2024-05-10,Delivered
11138,11138,2024-09-02,DHL,TRK296094,2024-09-09,Shipped
11139,11139,2023-12-27,FedEx,TRK304723,2024-01-02,Delivered
11140,11140,2024-11-01,UPS,TRK647694,2024-11-08,Delivered
11141,11141,2024-07-30,DHL,TRK485644,2024-08-06,Shipped
11142,11142,2024-03-05,FedEx,TRK306534,2024-03-10,Shipped
11143,11143,2024-02-21,UPS,TRK491568,2024-02-25,Pending
11144,11144,2024-03-21,DHL,TRK453080,2024-03-25,Shipped
11145,11145,2024-07-18,FedEx,TRK690393,2024-07-22,Shipped
11146,11146,2024-02-22,UPS,TRK574937,2024-02-29,Shipped
11147,11147,2024-07-05,DHL,TRK313605,2024-07-08,Pending
11148,11148,2024-07-05,FedEx,TRK546674,2024-07-09,Delivered
11149,11149,2024-06-19,UPS,TRK964218,2024-06-26,Pending
11150,11150,2024-02-11,DHL,TRK092517,2024-02-16,Shipped
11151,11151,2024-10-18,FedEx,TRK796249,2024-10-19,Delivered
11152,11152,2024-09-19,UPS,TRK792097,2024-09-20,Delivered
11153,11153,2024-04-13,DHL,TRK328502,2024-04-14,Pending
11154,11154,2024-08-15,FedEx,TRK580486,2024-08-23,Pending
11155,11155,2024-10-31,UPS,TRK022649,2024-11-01,Delivered
11156,11156,2024-03-03,DHL,TRK755256,2024-03-07,Shipped
11157,11157,2023-12-01,FedEx,TRK211095,2023-12-03,Shipped
11158,11158,2023-11-10,UPS,TRK028470,2023-11-11,Pending
11159,11159,2024-05-04,DHL,TRK100746,2024-05-06,Pending
11160,11160,2023-12-02,FedEx,TRK775399,2023-12-04,Delivered
11161,11161,2024-01-28,UPS,TRK469269,2024-02-05,Delivered
11162,11162,2024-01-12,DHL,TRK295858,2024-01-14,Delivered
11163,11163,2024-10-01,FedEx,TRK599933,2024-10-03,Shipped
11164,11164,2024-04-19,UPS,TRK469657,2024-04-22,Shipped
11165,11165,2024-06-14,DHL,TRK828482,2024-06-18,Delivered
11166,11166,2024-01-28,FedEx,TRK545266,2024-02-04,Shipped
11167,11167,2024-08-07,UPS,TRK307461,2024-08-11,Delivered
11168,11168,2024-06-20,DHL,TRK497215,2024-06-25,Pending
11169,11169,2024-08-19,FedEx,TRK739059,2024-08-23,Pending
11170,11170,2023-12-12,UPS,TRK240814,2023-12-17,Shipped
11171,11171,2024-05-18,DHL,TRK810755,2024-05-21,Delivered
11172,11172,2024-08-28,FedEx,TRK494126,2024-09-05,Delivered
11173,11173,2024-10-31,UPS,TRK630957,2024-11-02,Shipped
11174,11174,2024-04-19,DHL,TRK050790,2024-04-21,Shipped
11175,11175,2024-04-14,FedEx,TRK755115,2024-04-16,Cancelled
11176,11176,2024-09-03,UPS,TRK480047,2024-09-08,Delivered
11177,11177,2024-10-13,DHL,TRK749468,2024-10-14,Delivered
11178,11178,2024-07-23,FedEx,TRK576545,2024-07-27,Shipped
11179,11179,2024-02-08,UPS,TRK594361,2024-02-15,Pending
11180,11180,2024-07-08,DHL,TRK642407,2024-07-10,Shipped
11181,11181,2024-11-01,FedEx,TRK288411,2024-11-03,Pending
11182,11182,2023-12-28,UPS,TRK704991,2024-01-03,Delivered
11183,11183,2024-06-21,DHL,TRK171063,2024-06-24,Shipped
11184,11184,2023-12-12,FedEx,TRK788967,2023-12-18,Shipped
11185,11185,2024-03-14,UPS,TRK330327,2024-03-18,Pending
11186,11186,2024-04-28,DHL,TRK332008,2024-05-02,Shipped
11187,11187,2023-12-31,FedEx,TRK448085,2024-01-05,Shipped
11188,11188,2024-08-30,UPS,TRK117116,2024-09-03,Shipped
11189,11189,2024-03-16,DHL,TRK811859,2024-03-23,Pending
11190,11190,2023-12-04,FedEx,TRK189262,2023-12-11,Pending
11191,11191,2023-11-08,UPS,TRK033754,2023-11-12,Pending
11192,11192,2024-03-08,DHL,TRK708227,2024-03-15,Pending
11193,11193,2024-05-04,FedEx,TRK647135,2024-05-11,Delivered
